Date,Open,High,Low,Close,Adj Close,Volume
2023-09-15,0.300000,0.300000,0.300000,0.300000,0.300000,0
2023-09-18,0.300000,0.300000,0.300000,0.300000,0.300000,100
2023-09-19,0.300000,0.300000,0.300000,0.300000,0.300000,2000
2023-09-20,0.280000,0.280000,0.280000,0.280000,0.280000,1000
2023-09-21,0.280000,0.280000,0.280000,0.280000,0.280000,7900
2023-09-22,0.280000,0.280000,0.280000,0.280000,0.280000,19500
2023-09-25,0.290000,0.290000,0.290000,0.290000,0.290000,20100
2023-09-26,0.300000,0.300000,0.260000,0.280000,0.280000,50900
2023-09-27,0.260000,0.260000,0.260000,0.260000,0.260000,200
2023-09-28,0.260000,0.280000,0.260000,0.280000,0.280000,150100
2023-09-29,0.280000,0.280000,0.280000,0.280000,0.280000,7100
2023-10-02,0.300000,0.300000,0.270000,0.270000,0.270000,1200
2023-10-03,0.270000,0.280000,0.270000,0.280000,0.280000,87100
2023-10-04,0.280000,0.280000,0.280000,0.280000,0.280000,0
2023-10-05,0.280000,0.280000,0.280000,0.280000,0.280000,49900
2023-10-06,0.290000,0.300000,0.280000,0.300000,0.300000,96400
2023-10-09,0.270000,0.300000,0.270000,0.270000,0.270000,8600
2023-10-10,0.290000,0.290000,0.270000,0.290000,0.290000,41700
2023-10-11,0.290000,0.290000,0.280000,0.280000,0.280000,31600
2023-10-12,0.280000,0.280000,0.280000,0.280000,0.280000,100
2023-10-13,0.280000,0.280000,0.280000,0.280000,0.280000,20500
2023-10-16,0.280000,0.280000,0.270000,0.280000,0.280000,20900
2023-10-17,0.270000,0.270000,0.270000,0.270000,0.270000,26000
2023-10-18,0.250000,0.250000,0.250000,0.250000,0.250000,11600
2023-10-19,0.270000,0.270000,0.250000,0.260000,0.260000,28500
2023-10-20,0.250000,0.250000,0.250000,0.250000,0.250000,800
2023-10-23,0.280000,0.280000,0.270000,0.280000,0.280000,10600
2023-10-24,0.260000,0.270000,0.250000,0.270000,0.270000,37900
2023-10-25,0.270000,0.280000,0.260000,0.260000,0.260000,12400
2023-10-26,0.280000,0.280000,0.260000,0.260000,0.260000,5100
2023-10-27,0.280000,0.280000,0.280000,0.280000,0.280000,100
2023-10-30,0.260000,0.270000,0.250000,0.250000,0.250000,13300
2023-10-31,0.250000,0.260000,0.230000,0.260000,0.260000,63700
2023-11-01,0.260000,0.260000,0.260000,0.260000,0.260000,0
2023-11-02,0.260000,0.260000,0.250000,0.260000,0.260000,12100
2023-11-03,0.260000,0.260000,0.250000,0.250000,0.250000,9000
2023-11-06,0.250000,0.260000,0.250000,0.250000,0.250000,23000
2023-11-07,0.250000,0.250000,0.250000,0.250000,0.250000,0
2023-11-08,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-09,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-10,0.270000,0.270000,0.240000,0.260000,0.260000,18800
2023-11-13,0.240000,0.270000,0.240000,0.270000,0.270000,3100
2023-11-14,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-15,0.270000,0.270000,0.240000,0.250000,0.250000,7600
2023-11-16,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-17,0.250000,0.270000,0.250000,0.260000,0.260000,77900
2023-11-20,0.270000,0.270000,0.250000,0.250000,0.250000,8800
2023-11-21,0.250000,0.250000,0.240000,0.240000,0.240000,32000
2023-11-22,0.240000,0.240000,0.240000,0.240000,0.240000,3600
2023-11-24,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-27,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-11-28,0.250000,0.250000,0.240000,0.240000,0.240000,2000
2023-11-29,0.240000,0.240000,0.240000,0.240000,0.240000,0
2023-11-30,0.270000,0.270000,0.270000,0.270000,0.270000,100
2023-12-01,0.270000,0.270000,0.270000,0.270000,0.270000,200
